symbol,synonym_symbol,scientific_name,common_name,fips_code
ADCA,NA,Adiantum capillus-veneris L.,common maidenhair,US35
ADCA,ADMO2,Adiantum modestum Underw.,NA,US35
ADCA,ADCAP,Adiantum capillus-veneris L. var. protrusum F,NA,US35
ADCA,ADCAM,Adiantum capillus-veneris L. var. modestum (U,NA,US35
ADENO5,NA,Adenophyllum Pers.,dogweed,US35
ADIAN,NA,Adiantum L.,maidenhair fern,US35
ADIN,NA,Adolphia infesta (Kunth) Meisn.,junco,US35
ADMO,NA,Adoxa moschatellina L.,muskroot,US35
ADOLP,NA,Adolphia Meisn.,prickbush,US35
ADOXA,NA,Adoxa L.,adoxa,US35
ADWR,NA,Adenophyllum wrightii A. Gray,Wright's dogweed,US35
ADWR,HYNE2,Hymenatherum neomexicanum A. Gray,NA,US35
ADWR,DYNE,Dyssodia neomexicana (A. Gray) B.L. Rob.,NA,US35
AECY,AETA3,Aegilops tauschii auct. non Coss.,NA,US35
AECY,NA,Aegilops cylindrica Host,jointed goatgrass,US35
AECY,TRCY3,"Triticum cylindricum (Host) Ces., Pass. & Gib",NA,US35
AECY,AECYR,Aegilops cylindrica Host var. rubiginosa Popo,NA,US35
AECY,CYCY5,Cylindropyrum cylindricum (Host) Á. Löve,NA,US35
AEGIL,NA,Aegilops L.,goatgrass,US35
AGALI,NA,Agalinis Raf.,false foxglove,US35
AGAST,NA,Agastache Clayton ex Gronov.,giant hyssop,US35
AGAU2,NA,Agoseris aurantiaca (Hook.) Greene,orange agoseris,US35
AGAUA,AGGR7,Agoseris graminifolia Greene,NA,US35
AGAUA,AGRO2,Agoseris rostrata Rydb.,NA,US35
AGAUA,TRAU8,Troximon aurantiacum Hook.,NA,US35
AGAUA,NA,Agoseris aurantiaca (Hook.) Greene var. auran,orange agoseris,US35
AGAUP,AGAUP2,Agoseris aurantiaca (Hook.) Greene ssp. purpu,NA,US35
AGAUP,NA,Agoseris aurantiaca (Hook.) Greene var. purpu,orange agoseris,US35
AGAVE,NA,Agave L.,agave,US35
AGBR,NA,Agastache breviflora (A. Gray) Epling,Trans-Pecos giant hyssop,US35
AGCA,NA,Agastache cana (Hook.) Wooton & Standl.,mosquito plant,US35
AGCA7,GECA15,Gerardia calycina (Pennell) Pennell,NA,US35
AGCA7,NA,Agalinis calycina Pennell,leoncita false foxglove,US35
AGCO2,AGGU,Ageratum guatemalense M.F. Johnson,NA,US35
AGCO2,NA,Ageratum corymbosum Zuccagni ex Pers.,flat-top whiteweed,US35
AGCR,NA,Agropyron cristatum (L.) Gaertn.,crested wheatgrass,US35
AGCRC,NA,Agropyron cristatum (L.) Gaertn. ssp. cristat,crested wheatgrass,US35
AGCRP8,AGPE5,Agropyron pectiniforme Roem. & Schult.,NA,US35
AGCRP8,AGPE6,Agropyron pectinatum (M. Bieb.) P. Beauv.,NA,US35
AGCRP8,NA,Agropyron cristatum (L.) Gaertn. ssp. pectina,crested wheatgrass,US35
AGCRP8,AGCR3,Agropyron cristatiforme Sarkar,NA,US35
AGDE2,NA,Agropyron desertorum (Fisch. ex Link) Schult.,desert wheatgrass,US35
AGDE2,AGCRD,Agropyron cristatum (L.) Gaertn. ssp. deserto,NA,US35
AGDE2,AGCRD2,Agropyron cristatum (L.) Gaertn. var. deserto,NA,US35
AGEL4,AGEX2,Agrostis exigua Thurb.,NA,US35
AGEL4,NA,Agrostis elliottiana Schult.,Elliott's bentgrass,US35
AGERA,NA,Ageratum L.,whiteweed,US35
AGERA2,NA,Ageratina Spach,snakeroot,US35
AGEX,AGME,Agrostis melaleuca (Trin.) Hitchc.,NA,US35
AGEX,AGLO2,Agrostis longiligula Hitchc.,NA,US35
AGEX,AGAM2,Agrostis ampla Hitchc.,NA,US35
AGEX,AGEXP2,Agrostis exarata Trin. var. pacifica Vasey,NA,US35
AGEX,AGEXM,Agrostis exarata Trin. var. minor Hook.,NA,US35
AGEX,AGMIM,Agrostis microphylla Steud. var. major Vasey,NA,US35
AGEX,AGAS4,Agrostis asperifolia Trin.,NA,US35
AGEX,AGEXM2,Agrostis exarata Trin. var. monolepis (Torr.),NA,US35
AGEX,AGEXP,Agrostis exarata Trin. var. purpurascens Hult,NA,US35
AGEX,NA,Agrostis exarata Trin.,spike bentgrass,US35
AGEX,AGAE2,Agrostis aenea Trin.,NA,US35
AGEX,AGAL2,Agrostis alaskana Hultén,NA,US35
AGEX,AGLOA,Agrostis longiligula Hitchc. var. australis J,NA,US35
AGEX,AGEXM3,Agrostis exarata Trin. ssp. minor (Hook.) C.L,NA,US35
AGFR,AGFRM,Agropyron fragile (Roth) P. Candargy ssp. mon,NA,US35
AGFR,AGFRS2,Agropyron fragile (Roth) P. Candargy var. sib,NA,US35
AGFR,AGMO6,Agropyron mongolicum Keng,NA,US35
AGFR,AGCRF,Agropyron cristatum (L.) Gaertn. ssp. fragile,NA,US35
AGFR,NA,Agropyron fragile (Roth) P. Candargy,Siberian wheatgrass,US35
AGFR,AGSI,Agropyron sibiricum (Willd.) P. Beauv.,NA,US35
AGFR,AGCRF2,Agropyron cristatum (L.) Gaertn. var. fragile,NA,US35
AGFR,AGFRS,Agropyron fragile (Roth) P. Candargy ssp. sib,NA,US35
AGGI,NA,Agrostemma githago L.,common corncockle,US35
AGGI2,AGSTG,Agrostis stolonifera L. ssp. gigantea (Roth) ,NA,US35
AGGI2,NA,Agrostis gigantea Roth,redtop,US35
AGGI2,AGAL3,Agrostis alba auct. non L.,NA,US35
AGGI2,AGSTM,Agrostis stolonifera L. var. major (Gaudin) F,NA,US35
AGGI2,AGGID,Agrostis gigantea Roth var. dispar (Michx.) P,NA,US35
AGGI2,AGNI,Agrostis nigra With.,NA,US35
AGGL,NA,Agoseris glauca (Pursh) Raf.,pale agoseris,US35
AGGLG,NA,Agoseris glauca (Pursh) Raf. var. glauca,pale agoseris,US35
AGGLG,TRGL7,Troximon glaucum Pursh,NA,US35
AGGLG,AGTU3,Agoseris turbinata Rydb.,NA,US35
AGGLL,AGAR5,Agoseris arizonica Greene,NA,US35
AGGLL,NA,Agoseris glauca (Pursh) Raf. var. laciniata (,false agoseris,US35
AGGLL,AGPA14,Agoseris parviflora (Nutt.) Greene,NA,US35
AGGLL,AGGLP,Agoseris glauca (Pursh) Raf. var. parviflora ,NA,US35
AGGLL,TRPA12,Troximon parviflorum Nutt.,NA,US35
AGGLL,MAGLL,Macrorhynchus glaucus (Pursh) D.C. Eaton var.,NA,US35
AGGR2,NA,Agrimonia gryposepala Wallr.,tall hairy agrimony,US35
AGGR4,NA,Agave gracilipes Trel.,slimfoot century plant,US35
AGHE2,NA,Agoseris heterophylla (Nutt.) Greene,annual agoseris,US35
AGHE5,EUHE7,Eupatorium herbaceum (A. Gray) Greene,NA,US35
AGHE5,NA,Ageratina herbacea (A. Gray) R.M. King & H. R,fragrant snakeroot,US35
AGHEH,AGHEC3,Agoseris heterophylla (Nutt.) Greene var. cry,NA,US35
AGHEH,AGHEK,Agoseris heterophylla (Nutt.) Greene var. kym,NA,US35
AGHEH,AGHEC2,Agoseris heterophylla (Nutt.) Greene ssp. cal,NA,US35
AGHEH,AGHEN,Agoseris heterophylla (Nutt.) Greene ssp. nor,NA,US35
AGHEH,MAHE4,Macrorhynchus heterophyllus Nutt.,NA,US35
AGHEH,NA,Agoseris heterophylla (Nutt.) Greene var. het,annual agoseris,US35
AGHU,NA,Agrostis humilis Vasey,alpine bentgrass,US35
AGHU,AGTH2,Agrostis thurberiana Hitchc.,NA,US35
AGHU,POHU,Podagrostis humilis (Vasey) Björkman,NA,US35
AGHU,POTH3,Podagrostis thurberiana (Hitchc.) Hultén,NA,US35
AGID,AGFI3,Agrostis filicumis M.E. Jones,NA,US35
AGID,AGBOR,Agrostis borealis Hartm. var. recta (Hartm.) ,NA,US35
AGID,NA,Agrostis idahoensis Nash,Idaho bentgrass,US35
AGID,AGCL4,Agrostis clavata auct. non Trin.,NA,US35
AGLE,AGLOP,Agave lophantha Schiede var. poselgeri (Salm-,NA,US35
AGLE,NA,Agave lechuguilla Torr.,lechuguilla,US35
AGLI,POLI5,Polypogon littoralis Sm.,NA,US35
AGLI,NA,×Agropogon littoralis (Sm.) C.E. Hubbard [Agr,coast agropogon,US35
