symbol,synonym_symbol,scientific_name,common_name,fips_code
ALTR7,NA,Alisma triviale Pursh,northern water plantain,US25
ALTR7,ALBR10,Alisma brevipes Greene,NA,US25
ALVI,NA,Allium vineale L.,wild garlic,US25
ALVI5,NA,Alnus viridis (Chaix) DC.,green alder,US25
ALVIC,ALCRE,Alnus crispa (Aiton) Pursh var. elongata Raup,NA,US25
ALVIC,ALCR6,Alnus crispa (Aiton) Pursh,NA,US25
ALVIC,NA,Alnus viridis (Chaix) DC. ssp. crispa (Aiton),mountain alder,US25
ALVIC,ALVIC2,Alnus viridis (Chaix) DC. var. crispa (Aiton),NA,US25
ALVIC,ALCRM,Alnus crispa (Aiton) Pursh var. mollis (Ferna,NA,US25
ALVIC,DUVI3,Duschekia viridis (Chaix) Opiz p.p.,NA,US25
ALVIC,ALHU3,Alnus ×hultenii Murai p.p.,NA,US25
ALVIV,NA,Allium vineale L. ssp. vineale,wild garlic,US25
ALYSS,NA,Alyssum L.,madwort,US25
AMAC4,AMCO19,Ampelopsis cordata auct. non Michx.,NA,US25
AMAC4,NA,Ampelopsis aconitifolia Bunge,monkshoodvine,US25
AMAL,AMGRP,Amaranthus graecizans L. var. pubescens Uline,NA,US25
AMAL,NA,Amaranthus albus L.,prostrate pigweed,US25
AMAL,AMPU,Amaranthus pubescens (Uline & Bray) Rydb.,NA,US25
AMAL,AMALP3,Amaranthus albus L. var. pubescens (Uline & B,NA,US25
AMAR2,NA,Ambrosia artemisiifolia L.,annual ragweed,US25
AMAR3,NA,Amelanchier arborea (Michx. f.) Fernald,common serviceberry,US25
AMARA,NA,Amaranthus L.,pigweed,US25
AMARA2,NA,Ambrosia artemisiifolia L. var. artemisiifoli,annual ragweed,US25
AMARA4,NA,Amelanchier arborea (Michx. f.) Fernald var. ,common serviceberry,US25
AMARA4,AMOB3,Amelanchier oblongifolia (Torr. & A. Gray) M.,NA,US25
AMARE,NA,Ambrosia artemisiifolia L. var. elatior (L.) ,annual ragweed,US25
