symbol,synonym_symbol,scientific_name,common_name,fips_code
AGPAB,GEPAB,Gerardia paupercula (A. Gray) Britton ssp. bo,NA,US19
AGPAB,GEPUP4,Gerardia purpurea L. var. parviflora Benth.,NA,US19
AGPAP3,NA,Agalinis paupercula (A. Gray) Britton var. pa,smallflower false foxglove,US19
AGPAP3,GEPAT,Gerardia paupercula (A. Gray) Britton var. ty,NA,US19
AGPAP3,GEPUP3,Gerardia purpurea L. var. paupercula A. Gray,NA,US19
AGPAP3,GEPA8,Gerardia paupercula (A. Gray) Britton,NA,US19
AGPE,AGSC6,Agrostis schweinitzii Trin.,NA,US19
AGPE,NA,Agrostis perennans (Walter) Tuck.,upland bentgrass,US19
AGPE,AGOR3,Agrostis oreophila Trin.,NA,US19
AGPE,AGEL5,Agrostis elata (Pursh) Trin.,NA,US19
AGPE,COPE7,Cornucopiae perennans Walter,NA,US19
AGPE,AGPEE,Agrostis perennans (Walter) Tuck. var. elata ,NA,US19
AGPE,AGPEA,Agrostis perennans (Walter) Tuck. var. aestiv,NA,US19
AGPE,AGAL8,Agrostis altissima (Walter) Tuck.,NA,US19
AGPU,AGBI,Agrimonia bicknellii (Kearney) Rydb.,NA,US19
AGPU,NA,Agrimonia pubescens Wallr.,soft agrimony,US19
AGPU,AGMO3,Agrimonia mollis (Torr. & A. Gray) Britton,NA,US19
AGPU5,AGPUC,Agalinis purpurea (L.) Pennell var. carteri P,NA,US19
AGPU5,GEPU7,Gerardia purpurea L.,NA,US19
AGPU5,GEPUC,Gerardia purpurea L. var. carteri (Pennell) P,NA,US19
AGPU5,GEPUG,Gerardia purpurea L. var. grandiflora Benth.,NA,US19
AGPU5,NA,Agalinis purpurea (L.) Pennell,purple false foxglove,US19
AGPU5,GEPUP2,Gerardia purpurea L. ssp. parvula Pennell,NA,US19
AGRIM,NA,Agrimonia L.,agrimony,US19
AGROP2,NA,Agropyron Gaertn.,wheatgrass,US19
AGROS,NA,Agrostemma L.,corncockle,US19
AGROS2,NA,Agrostis L.,bentgrass,US19
AGSC,AGSCM,Agastache scrophulariifolia (Willd.) Kuntze v,NA,US19
AGSC,NA,Agastache scrophulariifolia (Willd.) Kuntze,purple giant hyssop,US19
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US19
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (,NA,US19
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) ,NA,US19
AGSC5,AGGE2,Agrostis geminata Trin.,NA,US19
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis F,NA,US19
AGSC5,NA,Agrostis scabra Willd.,rough bentgrass,US19
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US19
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US19
AGSK,NA,Agalinis skinneriana (Alph. Wood) Britton,Skinner's false foxglove,US19
AGSK,GESK2,Gerardia skinneriana Alph. Wood,NA,US19
AGST,NA,Agrimonia striata Michx.,roadside agrimony,US19
AGST2,AGMA10,Agrostis maritima Lam.,NA,US19
AGST2,AGPA17,Agrostis palustris Huds.,NA,US19
AGST2,NA,Agrostis stolonifera L.,creeping bentgrass,US19
AGST2,AGALS,Agrostis alba L. var. stolonifera (L.) Sm.,NA,US19
AGST2,AGALP,Agrostis alba L. var. palustris (Huds.) Pers.,NA,US19
AGST2,AGSTC,Agrostis stolonifera L. var. compacta Hartm.,NA,US19
AGST2,AGSTP,Agrostis stolonifera L. var. palustris (Huds.,NA,US19
AGTE3,NA,Agalinis tenuifolia (Vahl) Raf.,slenderleaf false foxglove,US19
AGTEM,GETEM3,Gerardia tenuifolia Vahl ssp. macrophylla (Be,NA,US19
AGTEM,GEBE,Gerardia besseyana Britton,NA,US19
AGTEM,GETEM2,Gerardia tenuifolia Vahl var. macrophylla Ben,NA,US19
AGTEM,AGBE,Agalinis besseyana (Britton) Britton,NA,US19
AGTEM,NA,Agalinis tenuifolia (Vahl) Raf. var. macrophy,slenderleaf false foxglove,US19
AGTEP2,GETEP4,Gerardia tenuifolia Vahl var. parviflora Nutt,NA,US19
AGTEP2,GETEP6,Gerardia tenuifolia Vahl ssp. parviflora (Nut,NA,US19
AGTEP2,NA,Agalinis tenuifolia (Vahl) Raf. var. parviflo,slenderleaf false foxglove,US19
AIAL,TOAL4,Toxicodendron altissimum Mill.,NA,US19
AIAL,AIGL,Ailanthus glandulosa Desf.,NA,US19
AIAL,NA,Ailanthus altissima (Mill.) Swingle,tree of heaven,US19
AILAN,NA,Ailanthus Desf.,ailanthus,US19
AJRE,NA,Ajuga reptans L.,common bugle,US19
AJUGA,NA,Ajuga L.,bugle,US19
ALAE,NA,Alopecurus aequalis Sobol.,shortawn foxtail,US19
ALAEA,NA,Alopecurus aequalis Sobol. var. aequalis,shortawn foxtail,US19
ALAEA,ALAR5,Alopecurus aristulatus Michx.,NA,US19
ALAEA,ALAEN,Alopecurus aequalis Sobol. var. natans (Wahle,NA,US19
ALAEA,ALGEA,Alopecurus geniculatus L. var. aristulatus (M,NA,US19
ALAL3,NA,Alyssum alyssoides (L.) L.,pale madwort,US19
ALAL3,ALCA11,Alyssum calycinum L.,NA,US19
ALAL3,CLAL10,Clypeola alyssoides L.,NA,US19
ALBU2,NA,Allium burdickii (Hanes) A.G. Jones,narrowleaf wild leek,US19
ALBU2,ALTRB,Allium tricoccum Aiton var. burdickii Hanes,NA,US19
ALCA3,NA,Allium canadense L.,meadow garlic,US19
ALCA4,ALRA4,Alopecurus ramosus Poir.,NA,US19
ALCA4,ALMA15,Alopecurus macounii Vasey,NA,US19
ALCA4,NA,Alopecurus carolinianus Walter,Carolina foxtail,US19
ALCAC,ALAC3,Allium acetabulum (Raf.) Shinners,NA,US19
ALCAC,ALCAO,Allium canadense L. var. ovoideum Farw.,NA,US19
ALCAC,ALCAR,Allium canadense L. var. robustum Farw.,NA,US19
ALCAC,ALCO4,Allium continuum Small,NA,US19
ALCAC,NA,Allium canadense L. var. canadense,meadow garlic,US19
ALCAL,ALLA8,Allium lavandulare Bates,NA,US19
ALCAL,NA,Allium canadense L. var. lavandulare (Bates) ,meadow garlic,US19
ALCAL,ALCAL2,Allium canadense L. ssp. lavandulare (Bates) ,NA,US19
ALCAM,ALCAM2,Allium canadense L. ssp. mobilense (Regel) Tr,NA,US19
ALCAM,ALMO10,Allium mobilense Regel,NA,US19
ALCAM,ALAR4,Allium arenicola Small,NA,US19
ALCAM,ALMI6,Allium microscordion Small,NA,US19
