symbol,synonym_symbol,scientific_name,common_name,fips_code
AGGLL,TRPA12,Troximon parviflorum Nutt.,NA,US30
AGGR,NA,Agoseris grandiflora (Nutt.) Greene,bigflower agoseris,US30
AGGR,TRGR13,Troximon grandiflorum Nutt.,NA,US30
AGGR,AGGRL,Agoseris grandiflora (Nutt.) Greene var. lept,NA,US30
AGGR,AGPL3,Agoseris plebeja (Greene) Greene,NA,US30
AGGR,AGLA6,Agoseris laciniata (Nutt.) Greene,NA,US30
AGHE2,NA,Agoseris heterophylla (Nutt.) Greene,annual agoseris,US30
AGHEH,MAHE4,Macrorhynchus heterophyllus Nutt.,NA,US30
AGHEH,AGHEC2,Agoseris heterophylla (Nutt.) Greene ssp. cal,NA,US30
AGHEH,AGHEN,Agoseris heterophylla (Nutt.) Greene ssp. nor,NA,US30
AGHEH,NA,Agoseris heterophylla (Nutt.) Greene var. het,annual agoseris,US30
AGHEH,AGHEK,Agoseris heterophylla (Nutt.) Greene var. kym,NA,US30
AGHEH,AGHEC3,Agoseris heterophylla (Nutt.) Greene var. cry,NA,US30
AGHU,POTH3,Podagrostis thurberiana (Hitchc.) Hultén,NA,US30
AGHU,AGTH2,Agrostis thurberiana Hitchc.,NA,US30
AGHU,NA,Agrostis humilis Vasey,alpine bentgrass,US30
AGHU,POHU,Podagrostis humilis (Vasey) Björkman,NA,US30
AGID,AGCL4,Agrostis clavata auct. non Trin.,NA,US30
AGID,AGFI3,Agrostis filicumis M.E. Jones,NA,US30
AGID,AGBOR,Agrostis borealis Hartm. var. recta (Hartm.) ,NA,US30
AGID,NA,Agrostis idahoensis Nash,Idaho bentgrass,US30
AGLA9,AGCA16,Agoseris carnea Rydb.,NA,US30
AGLA9,NA,Agoseris lackschewitzii Douglass M. Hend. & R,Mill Creek agoseris,US30
AGLA9,AGAUC,Agoseris aurantiaca (Hook.) Greene var. carne,NA,US30
AGME3,AGBO2,Agrostis borealis Hartm.,NA,US30
AGME3,AGBA5,Agrostis bakeri Rydb.,NA,US30
AGME3,AGMEB,Agrostis mertensii Trin. ssp. borealis (Hartm,NA,US30
AGME3,AGBOP,Agrostis borealis Hartm. var. paludosa (Scrib,NA,US30
AGME3,AGBOA3,Agrostis borealis Hartm. var. americana (Scri,NA,US30
AGME3,AGIDB,Agrostis idahoensis Nash var. bakeri (Rydb.) ,NA,US30
AGME3,NA,Agrostis mertensii Trin.,northern bentgrass,US30
AGME3,AGRU2,Agrostis rupestris auct. non All.,NA,US30
AGOC2,NA,Ageratina occidentalis (Hook.) R.M. King & H.,western snakeroot,US30
AGOC2,EUOC5,Eupatorium occidentale Hook.,NA,US30
AGOR,NA,Agrostis oregonensis Vasey,Oregon bentgrass,US30
AGOSE,NA,Agoseris Raf.,agoseris,US30
AGPA8,AGPAV,Agrostis pallens Trin. var. vaseyi H. St. Joh,NA,US30
AGPA8,AGLE2,Agrostis lepida Hitchc.,NA,US30
AGPA8,AGDI,Agrostis diegoensis Vasey,NA,US30
AGPA8,NA,Agrostis pallens Trin.,seashore bentgrass,US30
AGRIM,NA,Agrimonia L.,agrimony,US30
AGROP2,NA,Agropyron Gaertn.,wheatgrass,US30
AGROS,NA,Agrostemma L.,corncockle,US30
AGROS2,NA,Agrostis L.,bentgrass,US30
AGSC5,NA,Agrostis scabra Willd.,rough bentgrass,US30
AGSC5,AGHYG,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US30
AGSC5,AGGE2,Agrostis geminata Trin.,NA,US30
AGSC5,AGHYT,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US30
AGSC5,AGSCS,Agrostis scabra Willd. var. septentrionalis F,NA,US30
AGSC5,AGSCS4,Agrostis scabra Willd. ssp. septentrionalis (,NA,US30
AGSC5,AGSCG,Agrostis scabra Willd. var. geminata (Trin.) ,NA,US30
AGSC5,AGHYS,"Agrostis hyemalis (Walter) Britton, Sterns & ",NA,US30
