symbol,synonym_symbol,scientific_name,common_name,fips_code
ACCO22,ORHYC,Oryzopsis hymenoides (Roem. & Schult.) Ricker,NA,US08
ACCO4,NA,Aconitum columbianum Nutt.,Columbian monkshood,US08
ACCOC3,ACCOO,Aconitum columbianum Nutt. var. ochroleucum A,NA,US08
ACCOC3,NA,Aconitum columbianum Nutt. ssp. columbianum,Columbian monkshood,US08
ACCOC3,ACLE6,Aconitum leibergii Greene,NA,US08
ACCOC3,ACGE3,Aconitum geranioides Greene,NA,US08
ACCOC3,ACCOP,Aconitum columbianum Nutt. ssp. pallidum Pipe,NA,US08
ACCOC3,ACMO3,Aconitum mogollonicum Greene,NA,US08
ACCOC3,ACCOB,Aconitum columbianum Nutt. var. bakeri (Green,NA,US08
ACER,NA,Acer L.,maple,US08
ACGL,NA,Acer glabrum Torr.,Rocky Mountain maple,US08
ACGLG2,ACGLT3,Acer glabrum Torr. var. tripartitum (Nutt. ex,NA,US08
ACGLG2,ACTR3,Acer tripartitum Nutt. ex Torr. & A. Gray,NA,US08
ACGLG2,ACGLT4,Acer glabrum Torr. var. typicum (Wesmael) Kel,NA,US08
ACGLG2,NA,Acer glabrum Torr. var. glabrum,Rocky Mountain maple,US08
ACGLN2,ACNE6,Acer neomexicanum Greene,NA,US08
ACGLN2,ACGLP,Acer glabrum Torr. var. parviflorum A.E. Murr,NA,US08
ACGLN2,NA,Acer glabrum Torr. var. neomexicanum (Greene),New Mexico maple,US08
ACGLN2,ACGLN,Acer glabrum Torr. ssp. neomexicanum (Greene),NA,US08
ACGR3,NA,Acer grandidentatum Nutt.,bigtooth maple,US08
ACGRG,SAGR17,Saccharodendron grandidentatum (Nutt.) Nieuwl,NA,US08
ACGRG,ACSAG3,Acer saccharum Marshall var. grandidentatum (,NA,US08
ACGRG,NA,Acer grandidentatum Nutt. var. grandidentatum,bigtooth maple,US08
ACGRG,ACSAG2,Acer saccharum Marshall ssp. grandidentatum (,NA,US08
ACHIL,NA,Achillea L.,yarrow,US08
ACHNA,NA,Achnatherum P. Beauv.,needlegrass,US08
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker,NA,US08
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,NA,US08
ACHY,ERCU9,Eriocoma cuspidata Nutt.,NA,US08
ACHY,NA,Achnatherum hymenoides (Roem. & Schult.) Bark,Indian ricegrass,US08
ACLE9,STLE4,Stipa lettermanii Vasey,NA,US08
ACLE9,NA,Achnatherum lettermanii (Vasey) Barkworth,Letterman's needlegrass,US08
ACMI2,NA,Achillea millefolium L.,common yarrow,US08
ACMIA,NA,Achillea millefolium L. var. alpicola (Rydb.),common yarrow,US08
ACMIA,ACLAA,Achillea lanulosa Nutt. ssp. alpicola (Rydb.),NA,US08
ACMIA,ACFU,Achillea fusca Rydb.,NA,US08
ACMIA,ACSU3,Achillea subalpina Greene,NA,US08
ACMIA,ACAL11,Achillea alpicola (Rydb.) Rydb.,NA,US08
ACMIA,ACMIF,Achillea millefolium L. var. fusca (Rydb.) G.,NA,US08
ACMIA,ACLAA2,Achillea lanulosa Nutt. var. alpicola Rydb.,NA,US08
ACMIO,ACGR5,Achillea gracilis Raf.,NA,US08
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,NA,US08
ACMIO,ACLA5,Achillea lanulosa Nutt.,NA,US08
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,NA,US08
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC,NA,US08
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (V,NA,US08
ACMIO,NA,Achillea millefolium L. var. occidentalis DC.,western yarrow,US08
ACMIO,ACRO4,Achillea rosea Desf.,NA,US08
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,NA,US08
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper),NA,US08
ACMIO,ACAN7,Achillea angustissima Rydb.,NA,US08
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B.,NA,US08
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.),NA,US08
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,NA,US08
ACMIO,ACER2,Achillea eradiata Piper,NA,US08
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.),NA,US08
ACMIO,ACMIG2,Achillea millefolium L. var. gracilis (Raf.) ,NA,US08
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",NA,US08
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) To,NA,US08
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Bo,NA,US08
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lune,NA,US08
ACNE10,NA,Achnatherum nevadense (B.L. Johnson) Barkwort,Nevada needlegrass,US08
ACNE10,STNE4,Stipa nevadensis B.L. Johnson,NA,US08
ACNE2,NA,Acer negundo L.,boxelder,US08
ACNE9,NA,Achnatherum nelsonii (Scribn.) Barkworth,Columbia needlegrass,US08
ACNED,STMI6,Stipa minor (Vasey) Scribn.,NA,US08
ACNED,STNED2,Stipa nelsonii Scribn. var. dorei (Barkworth ,NA,US08
ACNED,STNED,Stipa nelsonii Scribn. ssp. dorei Barkworth &,NA,US08
ACNED,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Dore's needlegrass,US08
ACNED,STCO3,"Stipa columbiana Macoun, nom. utique rej.",NA,US08
ACNED,ACNED2,Achnatherum nelsonii (Scribn.) Barkworth var.,NA,US08
ACNED,STOCM,Stipa occidentalis Thurb. var. minor sensu C.,NA,US08
ACNEI2,NA,Acer negundo L. var. interius (Britton) Sarg.,boxelder,US08
ACNEI2,ACNEI,Acer negundo L. ssp. interius (Britton) Á. Lö,NA,US08
ACNEI2,ACIN3,Acer interius Britton,NA,US08
ACNEI2,NEACI,Negundo aceroides (L.) Moench ssp. interius (,NA,US08
ACNEI2,NEIN3,Negundo interius (Britton) Rydb.,NA,US08
ACNEN,NEAC,Negundo aceroides (L.) Moench,NA,US08
ACNEN,NENE,"Negundo negundo (L.) Karst., nom. inval.",NA,US08
ACNEN,ACNEV2,Acer negundo L. var. variegatum Jacques,NA,US08
ACNEN,NA,Acer negundo L. var. negundo,boxelder,US08
ACNEN2,STNE3,Stipa nelsonii Scribn.,NA,US08
ACNEN2,NA,Achnatherum nelsonii (Scribn.) Barkworth ssp.,Columbia needlegrass,US08
ACNEN2,STCON2,Stipa columbiana Macoun var. nelsonii (Scribn,NA,US08
ACNEN2,STOCN,Stipa occidentalis Thurb. var. nelsonii (Scri,NA,US08
ACNEN2,STWI,Stipa williamsii Scribn.,NA,US08
ACNEV,NA,Acer negundo L. var. violaceum (G. Kirchn.) H,boxelder,US08
ACNEV,NEACV,Negundo aceroides (L.) Moench ssp. violaceum ,NA,US08
ACOC3,NA,Achnatherum occidentale (Thurb.) Barkworth,western needlegrass,US08
ACOCP,NA,Achnatherum occidentale (Thurb.) Barkworth ss,pubescent western needlegrass,US08
ACOCP,STOCP,Stipa occidentalis Thurb. var. pubescens (Vas,NA,US08
