symbol,synonym_symbol,scientific_name,common_name,fips_code
TRGL5,NA,Triantha glutinosa (Michx.) Baker,sticky tofieldia,US41
TRGL5,NAGL,Narthecium glutinosum Michx.,NA,US41
TRGL5,TOGL2,Tofieldia glutinosa (Michx.) Pers.,NA,US41
TRGL5,TORAG,"Tofieldia racemosa (Walter) Britton, Sterns &",NA,US41
TRGL5,TOGLG,Tofieldia glutinosa (Michx.) Pers. ssp. gluti,NA,US41
TRGR2,NA,Trifolium gracilentum Torr. & A. Gray,pinpoint clover,US41
TRGR7,NA,Triteleia grandiflora Lindl.,largeflower triteleia,US41
TRGRG,TRGRI,Trifolium gracilentum Torr. & A. Gray var. in,NA,US41
TRGRG,NA,Trifolium gracilentum Torr. & A. Gray var. gr,pinpoint clover,US41
TRGRG2,BRGR6,Brodiaea grandiflora (Lindl.) J.F. Macbr.,NA,US41
TRGRG2,BRDO,Brodiaea douglasii S. Watson,NA,US41
TRGRG2,NA,Triteleia grandiflora Lindl. var. grandiflora,largeflower triteleia,US41
TRGRH,TRHO5,Triteleia howellii (S. Watson) Greene,NA,US41
TRGRH,NA,Triteleia grandiflora Lindl. var. howellii (S,Howell's triteleia,US41
TRGRH,BRHO,Brodiaea howellii S. Watson,NA,US41
TRGRH,TRBI4,Triteleia bicolor (Suksd.) Abrams,NA,US41
TRGRH,BRDOH,Brodiaea douglasii S. Watson var. howellii (S,NA,US41
TRGY,NA,Trifolium gymnocarpon Nutt.,hollyleaf clover,US41
TRGYP2,TRPL4,Trifolium plummerae S. Watson,NA,US41
TRGYP2,NA,Trifolium gymnocarpon Nutt. ssp. plummerae (S,Plummer's clover,US41
TRGYP2,TRGYP3,Trifolium gymnocarpon Nutt. var. plummerae (S,NA,US41
TRHE,NA,Triteleia hendersonii Greene,Henderson's triteleia,US41
TRHEH,NA,Triteleia hendersonii Greene var. hendersonii,Henderson's triteleia,US41
TRHEH,BRHE2,Brodiaea hendersonii (Greene) S. Watson,NA,US41
TRHEH,BRHEG,Brodiaea hendersonii (Greene) S. Watson var. ,NA,US41
TRHEL,BRLE3,Brodiaea leachiae M. Peck,NA,US41
TRHEL,NA,Triteleia hendersonii Greene var. leachiae (M,Leach's triteleia,US41
TRHI4,NA,Trifolium hirtum All.,rose clover,US41
TRHO,NA,Trifolium howellii S. Watson,canyon clover,US41
TRHY,NA,Trifolium hybridum L.,alsike clover,US41
TRHY,TREL12,Trifolium elegans Savi,NA,US41
TRHY,TRHYE,Trifolium hybridum L. var. elegans (Savi) Boi,NA,US41
TRHY,TRHYE8,Trifolium hybridum L. ssp. elegans (Savi) Asc,NA,US41
TRHY,TRHYP8,Trifolium hybridum L. var. pratense Rabenh.,NA,US41
TRHY3,BRHY2,Brodiaea hyacinthina (Lindl.) Baker,NA,US41
TRHY3,BRHYL,Brodiaea hyacinthina (Lindl.) Baker var. lact,NA,US41
TRHY3,NA,Triteleia hyacinthina (Lindl.) Greene,white brodiaea,US41
TRHY3,HEHY3,Hesperoscordum hyacinthinum Lindl.,NA,US41
TRHY3,BRDI4,Brodiaea dissimulata M. Peck,NA,US41
TRIAN2,NA,Triantha (Nutt.) Baker,false asphodel,US41
TRIBU,NA,Tribulus L.,puncturevine,US41
TRICH22,NA,Trichophorum Pers.,bulrush,US41
TRICH9,NA,Trichostema L.,bluecurls,US41
TRIEN,NA,Trientalis L.,starflower,US41
TRIFO,NA,Trifolium L.,clover,US41
TRIGL,NA,Triglochin L.,arrowgrass,US41
TRILL,NA,Trillium L.,trillium,US41
TRILL,PSEUD13,Pseudotrillium S.B. Farmer,NA,US41
TRIN3,TRINE,Trifolium incarnatum L. var. elatius Gibelli ,NA,US41
TRIN3,NA,Trifolium incarnatum L.,crimson clover,US41
TRIOD,NA,Triodanis Raf. ex Greene,Venus' looking-glass,US41
TRIPH3,NA,Triphysaria Fisch. & C.A. Mey.,owl's-clover,US41
TRIPL2,NA,Triplasis P. Beauv.,sandgrass,US41
TRIPL4,NA,Tripleurospermum Sch. Bip.,mayweed,US41
TRISE,NA,Trisetum Pers.,oatgrass,US41
TRIST3,NA,Tristagma Poepp.,springstar,US41
TRITE,NA,Triteleia Douglas ex Lindl.,triteleia,US41
TRITI,NA,Triticum L.,wheat,US41
TRIX,NA,Triteleia ixioides (W.T. Aiton) Greene,prettyface,US41
TRIXA,BRSCA2,Brodiaea scabra (Greene) Baker var. anilina (,NA,US41
TRIXA,BRLUA2,Brodiaea lutea (Lindl.) Morton var. anilina (,NA,US41
TRIXA,NA,Triteleia ixioides (W.T. Aiton) Greene ssp. a,prettyface,US41
TRIXA,TRIXA3,Triteleia ixioides (W.T. Aiton) Greene var. a,NA,US41
TRIXA,CASCA2,Calliprora scabra Greene var. anilina,NA,US41
TRIXS,CASC23,Calliprora scabra Greene,NA,US41
TRIXS,NA,Triteleia ixioides (W.T. Aiton) Greene ssp. s,prettyface,US41
TRIXS,TRSC2,Triteleia scabra (Greene) Greene ex Rattan,NA,US41
TRIXS,BRLUS,Brodiaea lutea (Lindl.) Morton var. scabra (G,NA,US41
TRIXS,BRSC4,Brodiaea scabra (Greene) Baker,NA,US41
TRKU,NA,Trillium kurabayashii J.D. Freeman,giant purple wakerobin,US41
TRLA14,NA,Trollius laxus Salisb.,American globeflower,US41
TRLA16,TRAN10,Triteleia angustiflora A. Heller,NA,US41
