symbol,synonym_symbol,scientific_name,common_name,fips_code
ALVIC,NA,Alnus viridis (Chaix) DC. ssp. crispa (Aiton),mountain alder,US26
ALVIC,ALCRM,Alnus crispa (Aiton) Pursh var. mollis (Ferna,NA,US26
ALVIC,ALVIC2,Alnus viridis (Chaix) DC. var. crispa (Aiton),NA,US26
ALVIV,NA,Allium vineale L. ssp. vineale,wild garlic,US26
ALYSS,NA,Alyssum L.,madwort,US26
AMAL,NA,Amaranthus albus L.,prostrate pigweed,US26
AMAL,AMALP3,Amaranthus albus L. var. pubescens (Uline & B,NA,US26
AMAL,AMPU,Amaranthus pubescens (Uline & Bray) Rydb.,NA,US26
AMAL,AMGRP,Amaranthus graecizans L. var. pubescens Uline,NA,US26
AMAR,NA,Amaranthus arenicola I.M. Johnst.,sandhill amaranth,US26
AMAR2,NA,Ambrosia artemisiifolia L.,annual ragweed,US26
AMAR3,NA,Amelanchier arborea (Michx. f.) Fernald,common serviceberry,US26
AMARA,NA,Amaranthus L.,pigweed,US26
AMARA4,NA,Amelanchier arborea (Michx. f.) Fernald var. ,common serviceberry,US26
