symbol,synonym_symbol,scientific_name,common_name,fips_code
ACGRG,ACSAG2,Acer saccharum Marshall ssp. grandidentatum (,NA,US48
ACGRG,NA,Acer grandidentatum Nutt. var. grandidentatum,bigtooth maple,US48
ACGRG,ACSAG3,Acer saccharum Marshall var. grandidentatum (,NA,US48
ACGRS,ACSAB,Acer saccharum Marshall ssp. brachypterum (Wo,NA,US48
ACGRS,NA,Acer grandidentatum Nutt. var. sinuosum (Rehd,canyon maple,US48
ACGRS,ACBR,Acer brachypterum Wooton & Standl.,NA,US48
ACGRS,ACSI3,Acer sinuosum Rehder,NA,US48
ACGRS,ACSAS3,Acer saccharum Marshall var. sinuosum (Rehder,NA,US48
ACGRS,ACGRB,Acer grandidentatum Nutt. var. brachypterum (,NA,US48
ACHIL,NA,Achillea L.,yarrow,US48
ACHNA,NA,Achnatherum P. Beauv.,needlegrass,US48
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker,NA,US48
ACHY,NA,Achnatherum hymenoides (Roem. & Schult.) Bark,Indian ricegrass,US48
ACHY,ERCU9,Eriocoma cuspidata Nutt.,NA,US48
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,NA,US48
ACHYR2,NA,Achyranthes L.,chaff flower,US48
ACLE,SALE8,Saccharodendron leucoderme (Small) Nieuwl.,NA,US48
ACLE,NA,Acer leucoderme Small,chalk maple,US48
ACLE,ACNIL,Acer nigrum Michx. f. var. leucoderme (Small),NA,US48
ACLE,ACSAL2,Acer saccharum Marshall var. leucoderme (Smal,NA,US48
ACLE,ACSAL,Acer saccharum Marshall ssp. leucoderme (Smal,NA,US48
ACLE10,ACANL,Acacia angustissima (Mill.) Kuntze var. leuco,NA,US48
ACLE10,NA,Acaciella leucothrix (Standl.) Britton & Rose,whitehair acacia,US48
ACLEI,NA,Acleisanthes A. Gray,trumpets,US48
ACLO2,NA,Acleisanthes longiflora A. Gray,angel's trumpets,US48
ACLO7,STLO3,Stipa lobata Swallen,NA,US48
ACLO7,NA,Achnatherum lobatum (Swallen) Barkworth,littleawn needlegrass,US48
ACMEL,NA,Acmella Rich. ex Pers.,spotflower,US48
ACMI2,NA,Achillea millefolium L.,common yarrow,US48
ACMIO,ACMIP5,Achillea millefolium L. ssp. pallidotegula B.,NA,US48
ACMIO,ACMIL3,Achillea millefolium L. var. lanulosa (Nutt.),NA,US48
ACMIO,ACLA5,Achillea lanulosa Nutt.,NA,US48
ACMIO,ACER2,Achillea eradiata Piper,NA,US48
ACMIO,ACAN7,Achillea angustissima Rydb.,NA,US48
ACMIO,ACMIO2,Achillea millefolium L. ssp. occidentalis (DC,NA,US48
ACMIO,ACLAE,Achillea lanulosa Nutt. var. eradiata (Piper),NA,US48
ACMIO,ACMIR2,Achillea millefolium L. var. russeolata B. Bo,NA,US48
ACMIO,ACRO4,Achillea rosea Desf.,NA,US48
ACMIO,ACMIR,Achillea millefolium L. var. rosea (Desf.) To,NA,US48
ACMIO,ACGR5,Achillea gracilis Raf.,NA,US48
ACMIO,ACLAA3,Achillea lanulosa Nutt. var. arachnoidea Lune,NA,US48
ACMIO,ACTO3,"Achillea tomentosa Pursh, non L.",NA,US48
ACMIO,ACAS2,Achillea aspleniifolia auct. non Vent.,NA,US48
ACMIO,ACOC,Achillea occidentalis (DC.) Raf. ex Rydb.,NA,US48
ACMIO,ACMIA4,Achillea millefolium L. var. aspleniifolia (V,NA,US48
ACMIO,ACLA3,Achillea laxiflora Pollard & Cockerell,NA,US48
ACMIO,ACMIL,Achillea millefolium L. ssp. lanulosa (Nutt.),NA,US48
ACMIO,ACLAT,Achillea lanulosa Nutt. ssp. typica D.D. Keck,NA,US48
